word,meaning,partOfSpeech,example,leapPart,leapNumber,tags
wane,（力・程度・色などが）衰える，（月が）欠ける,自動詞,,α,2004,
deteriorate,悪化する,自動詞,,α,2005,
plunge,①（into ～）（～に）突っ込む ②（A into B）（A）を（B に）突っ込む,自動詞,,α,2006,
backfire,裏目に出る,自動詞,,α,2007,
cram,①詰め込み勉強をする ②～を詰め込む,自動詞,,α,2008,
speculate,①推測する ②（株・土地などに）投機をする,自動詞,,α,2009,
evaporate,蒸発する,自動詞,,α,2010,
vomit,①吐く ②～を吐く,自動詞,,α,2011,
frown,（at ～）（～に）眉をひそめる，（on ～）（～に）難色を示す,自動詞,,α,2012,
hatch,①（卵から）かえる，孵化する ②（卵から）～をかえす ③（計画など）を企てる,自動詞,,α,2013,
cling,（to ～）（～に）固執する，しがみつく,自動詞,,α,2014,
adhere,（to ～）（規則，主義，法律などに）忠実に従う,自動詞,,α,2015,
collaborate,（to do）共同して働く,自動詞,,α,2016,
lag,（behind ～）（～に）遅れる,自動詞,,α,2017,
cater,①料理を提供する ②（to ～）（～の要望などに）応える,自動詞,,α,2018,
flush,（ほおなどが）紅潮する ②～を水で流す,自動詞,,α,2019,
ascribe,（A to B）（A）の原因は（B にある）と主張する,他動詞,,α,2020,
endorse,（計画，候補者など）を支持する,他動詞,,α,2021,
disclose,～を公表する，暴く,他動詞,,α,2022,
improvise,～を即興で作る［歌う，演奏する］,他動詞,,α,2023,
transplant,①（花や木，器官など）を移植する ②移植,他動詞,,α,2024,
encompass,～を含む,他動詞,,α,2025,
forge,①（関係など）を築く ②～を偽造する,他動詞,,α,2026,
entangle,（be［get］ ―ed in［with］ ～)～に絡まる,他動詞,,α,2027,
entail,（必然的に）～を伴う,他動詞,,α,2028,
herald,～の先触れをする,他動詞,,α,2029,
surpass,～を上回る,他動詞,,α,2030,
transcend,（経験・理解などの限界）を超える,他動詞,,α,2031,
flatter,～にお世辞を言う,他動詞,,α,2032,
enact,（法律など）を制定する,他動詞,,α,2033,
amend,（憲法・法律など）を修正する,他動詞,,α,2034,
kidnap,～を誘拐する,他動詞,,α,2035,
smuggle,～を密輸する,他動詞,,α,2036,
convict,①～に有罪判決を下す ②有罪判決を受けた者,他動詞,,α,2037,
hinder,～を妨げる,他動詞,,α,2038,
inflict,（A on B）（BにA（痛み，打撃など））を与える,他動詞,,α,2039,
alleviate,（苦痛・困難など）を軽減する,他動詞,,α,2040,
eradicate,～を根絶する,他動詞,,α,2041,
expel,～を追放する，～を退学処分にする,他動詞,,α,2042,
omit,～を省く,他動詞,,α,2043,
discard,（不用品）を捨てる,他動詞,,α,2044,
curb,①～を抑制する ②縁石,他動詞,,α,2045,
restrain,～を抑制する,他動詞,,α,2046,
inhibit,～を抑制する,他動詞,,α,2047,
hamper,（しばしば受身形で）を妨げる，邪魔をする,他動詞,,α,2048,
lure,①～を誘い込む ②魅力，誘惑,他動詞,,α,2049,
reassure,～を安心させる,他動詞,,α,2050,
dictate,①～を書き取らせる ②～を命令する，規定する,他動詞,,α,2051,
provoke,①（非難など）を引き起こす ②（意図的に）～を怒らせる,他動詞,,α,2052,
refine,～を洗練させる,他動詞,,α,2053,
enlighten,～を啓蒙する,他動詞,,α,2054,
unleash,（怒りなど）を爆発させる，～の束縛を解く,他動詞,,α,2055,
prolong,（時間・期間・感情など）を長引かせる,他動詞,,α,2056,
mitigate,（苦痛・影響・罰など）～を緩和する,他動詞,,α,2057,
grind,（穀物，肉など）を挽く,他動詞,,α,2058,
withstand,～に耐える,他動詞,,α,2059,
exert,（力，影響力など）を働かせる,他動詞,,α,2060,
summon,①～を呼ぶ，召喚する，喚問する ②（勇気など）を奮い立たせる,他動詞,,α,2061,
thrust,①～を強く押しつける ②（刃物で）～を突き刺す,他動詞,,α,2062,
pierce,～を突き刺す，～を突き通す,他動詞,,α,2063,
harness,（自然の力など）を利用する,他動詞,,α,2064,
excavate,～を発掘する,他動詞,,α,2065,
evade,～を逃れる,他動詞,,α,2066,
embody,～を具体化する,他動詞,,α,2067,
assimilate,①（食物，考えなど）を吸収する ②（言語，民族など）を同化する,他動詞,,α,2068,
discern,～を見分ける,他動詞,,α,2069,
scrutinize,～を詳細に調べる，精査する,他動詞,,α,2070,
streamline,（作業・組織など）～を合理化する,他動詞,,α,2071,
mentor,①～を指導する ②（会社，大学などでの）指導者,他動詞,,α,2072,
contemplate,～を熟考する,他動詞,,α,2073,
conjecture,～を推測する,他動詞,,α,2074,
presume,①（人が主語）～と推定する ②（計画などが主語）～を前提とする,他動詞,,α,2075,
gauge,～を（慎重に）判断する，評価する,他動詞,,α,2076,
verify,（事実かどうか）を確かめる，検証する,他動詞,,α,2077,
pledge,～を誓う,他動詞,,α,2078,
dismay,①～を狼狽させる②狼狽,他動詞,,α,2079,
lament,～を深く悲しむ，嘆く,他動詞,,α,2080,
perplex,～を困惑させる,他動詞,,α,2081,
disgust,①～に嫌悪を抱かせる②嫌悪,他動詞,,α,2082,
evoke,～を呼び起こす,他動詞,,α,2083,
harbor,①（悪意・疑いなど）を心に抱く ②（菌など）を住まわせる,他動詞,,α,2084,
friction,摩擦,名詞,,α,2085,
mutation,突然変異,名詞,,α,2086,
heredity,遺伝,名詞,,α,2087,
synthesis,合成，統合,名詞,,α,2088,
veterinarian,獣医,名詞,,α,2089,
epidemic,（大）流行,名詞,,α,2090,
obesity,（病的な）肥満,名詞,,α,2091,
neuron,ニューロン，神経単位,名詞,,α,2092,
dementia,認知症,名詞,,α,2093,
diabetes,糖尿病,名詞,,α,2094,
placebo,偽薬，プラシーボ,名詞,,α,2095,
malnutrition,栄養失調,名詞,,α,2096,
dehydration,脱水（症状）,名詞,,α,2097,
abortion,（妊娠）中絶（手術）,名詞,,α,2098,
antibiotic,（通例 ―s）抗生物質,名詞,,α,2099,
psychiatry,精神科，精神医学,名詞,,α,2100,
cardiologist,心臓専門医,名詞,,α,2101,
kidney,腎臓,名詞,,α,2102,
posture,姿勢,名詞,,α,2103,
metabolism,（新陳）代謝，代謝作用,名詞,,α,2104,
famine,飢饉,名詞,,α,2105,
riot,暴動〈可算〉,名詞,,α,2106,
asylum,亡命,名詞,,α,2107,
workforce,労働人口，総労働力,名詞,,α,2108,
prefecture,県，府,名詞,,α,2109,
hierarchy,階層構造,名詞,,α,2110,
autonomy,自治（権），自主性,名詞,,α,2111,
delegation,代表団，使節団,名詞,,α,2112,
congress,（米国などの）議会，会議,名詞,,α,2113,
census,国勢［公的］調査,名詞,,α,2114,
monarch,君主,名詞,,α,2115,
monopoly,独占（権，品），独占企業,名詞,,α,2116,
surplus,①余剰 ②（会計・財政）余剰金，黒字,名詞,,α,2117,
expertise,専門的知識，専門的技術〈不可算〉,名詞,,α,2118,
quota,ノルマ，割り当て,名詞,,α,2119,
subordinate,①部下 ②下位の,名詞,,α,2120,
warehouse,倉庫，〈英〉問屋,名詞,,α,2121,
peasant,（個々の）小作農,名詞,,α,2122,
correlation,相関（関係）,名詞,,α,2123,
asymmetry,非対称，不釣り合い,名詞,,α,2124,
disparity,相違，不均衡,名詞,,α,2125,
divergence,逸脱，相違，《数学》発散,名詞,,α,2126,
clash,①衝突，対立 ②（with ～）衝突する,名詞,,α,2127,
persecution,迫害,名詞,,α,2128,
genocide,大量虐殺,名詞,,α,2129,
atrocity,残虐行為,名詞,,α,2130,
bribe,賄賂,名詞,,α,2131,
culprit,①（具体的な犯罪の）犯人 ②（何かの問題の）元凶,名詞,,α,2132,
hostage,人質,名詞,,α,2133,
conspiracy,陰謀,名詞,,α,2134,
peril,（大きな）危機,名詞,,α,2135,
pitfall,（通例 ―s）落とし穴，隠れた危険,名詞,,α,2136,
itinerary,旅程（表）,名詞,,α,2137,
upheaval,大変動,名詞,,α,2138,
commencement,①開始 ②〈米〉（高校・大学の）卒業式，学位授与式,名詞,,α,2139,
threshold,（新しいものの）始まり,名詞,,α,2140,
onset,（通例良くないことの）始まり,名詞,,α,2141,
momentum,勢い，はずみ,名詞,,α,2142,
deterrent,抑止するもの,名詞,,α,2143,
geometry,幾何学,名詞,,α,2144,
anthropologist,（文化）人類学者,名詞,,α,2145,
internship,実務研修，医学研修,名詞,,α,2146,
paradigm,理論的枠組，パラダイム,名詞,,α,2147,
altruism,利他主義,名詞,,α,2148,
claustrophobia,閉所恐怖症,名詞,,α,2149,
Antarctic,（the ―）南極（地方）,名詞,,α,2150,
latitude,緯度（省略形 lat.）,名詞,,α,2151,
odor,（不快な）臭い,名詞,,α,2152,
meadow,草地，牧草地,名詞,,α,2153,
calamity,（大きな）災害,名詞,,α,2154,
precipitation,降水（量），〈化学〉沈殿,名詞,,α,2155,
meteor,流星，隕石,名詞,,α,2156,
asteroid,小惑星,名詞,,α,2157,
eclipse,（日食，月食などの）食,名詞,,α,2158,
glacier,氷河,名詞,,α,2159,
peninsula,半島,名詞,,α,2160,
hemisphere,半球,名詞,,α,2161,
lump,①かたまり，しこり ②（together）～をひとかたまりにする,名詞,,α,2162,
cluster,（同種の）集団，（植物の）房,名詞,,α,2163,
offspring,（集合的に）（人間・動物の）子，子孫,名詞,,α,2164,
livestock,家畜〈不可算〉,名詞,,α,2165,
carnivore,肉食動物〈可算〉,名詞,,α,2166,
vertebrate,①脊椎動物 ②脊椎動物の,名詞,,α,2167,
primate,霊長類,名詞,,α,2168,
parasite,寄生虫［動物，植物］,名詞,,α,2169,
cortex,皮質,名詞,,α,2170,
sibling,兄弟姉妹,名詞,,α,2171,
extrovert,外交的な人,名詞,,α,2172,
stigma,汚名,名詞,,α,2173,
plight,窮状，苦境,名詞,,α,2174,
turmoil,混乱,名詞,,α,2175,
fallacy,誤びゅう,名詞,,α,2176,
loophole,抜け穴,名詞,,α,2177,
congestion,混雑，充血,名詞,,α,2178,
vacuum,①真空（状態），（政治などの）空白 ②～に掃除機をかける,名詞,,α,2179,
digit,桁,名詞,,α,2180,
bulk,（the ― of ～）（～の）大半,名詞,,α,2181,
longevity,長寿，（在職期間などが）長いこと,名詞,,α,2182,
detour,回り道,名詞,,α,2183,
sewage,下水，（下水の）汚物，汚水,名詞,,α,2184,
landfill,埋め立て〈不可算〉，埋め立て地〈可算〉,名詞,,α,2185,
appliance,（家庭用）器具,名詞,,α,2186,
cuisine,（独特の）料理（法）,名詞,,α,2187,
beverage,（通例 ―s）飲料,名詞,,α,2188,
staple,①必需食料品，主要作物 ②主要な,名詞,,α,2189,
scenario,（予想される）筋書き，事態，科学的モデル,名詞,,α,2190,
autograph,（有名人などの）サイン,名詞,,α,2191,
archive,①（―s）（集合的に）記録文書，公文書 ②公文書保管庫,名詞,,α,2192,
rhetoric,①美辞麗句，修辞（法)②修辞的な,名詞,,α,2193,
connotation,言外の意味，含意,名詞,,α,2194,
anecdote,逸話，秘話,名詞,,α,2195,
lord,①（通例 the Lord）神 ②高位の貴族，支配者,名詞,,α,2196,
saint,①聖人 ②（S―）（人名の前で）聖...,名詞,,α,2197,
prophet,預言者，予言者,名詞,,α,2198,
pilgrim,巡礼者,名詞,,α,2199,
salvation,救済,名詞,,α,2200,
artifact,（考古学的価値のある）人工遺物，出土品（〈英〉artefact）,名詞,,α,2201,
token,①（as a ― of）（～の）しるし（として)②（バスなどで使われる）代用硬貨，トークン ③〈英〉商品引換券,名詞,,α,2202,
cue,合図、キュー,名詞,,α,2203,
quest,探求,名詞,,α,2204,
melancholy,憂うつ，ふさぎ込み,名詞,,α,2205,
self-esteem,自尊心,名詞,,α,2206,
empathy,共感（能力），感情移入,名詞,,α,2207,
precaution,用心，予防策,名詞,,α,2208,
distress,①苦しみ，苦難 ②～を苦しめる,名詞,,α,2209,
apprehension,①不安 ②逮捕,名詞,,α,2210,
scorn,軽蔑,名詞,,α,2211,
menace,（to ～）（～にとっての）厄介なもの［人］，脅威,名詞,,α,2212,
sentiment,感情,名詞,,α,2213,
verge,①瀬戸際，寸前 ②道路べり，（場所の）縁,名詞,,α,2214,
plausible,（説明，言い訳などが）もっともらしい,形容詞,,α,2215,
holistic,全体（論）的な,形容詞,,α,2216,
contagious,感染（性）の,形容詞,,α,2217,
vocal,①発声の ②（about ～）（～について）遠慮なく意見を述べる,形容詞,,α,2218,
sensory,感覚の,形容詞,,α,2219,
numb,（寒さや麻酔などで）麻痺している，感覚を失った,形容詞,,α,2220,
physiological,生理的な,形容詞,,α,2221,
bilateral,二国間の，双方の,形容詞,,α,2222,
feudal,（主に欧州の）封建制の,形容詞,,α,2223,
imperial,帝国の,形容詞,,α,2224,
complementary,相補的な,形容詞,,α,2225,
pertinent,①（直接）関連のある ②適切な,形容詞,,α,2226,
intrinsic,固有の，本来備わっている,形容詞,,α,2227,
unprecedented,前例のない，空前の,形容詞,,α,2228,
tentative,仮の，試験的な,形容詞,,α,2229,
drastic,抜本的な，思い切った,形容詞,,α,2230,
ubiquitous,偏在している，至る所にある,形容詞,,α,2231,
pervasive,広く行き渡った,形容詞,,α,2232,
exponential,（増加が）指数関数的な，急激な,形容詞,,α,2233,
perpetual,絶え間ない，永続する,形容詞,,α,2234,
future-oriented,未来志向の,形容詞,,α,2235,
intact,無傷の,形容詞,,α,2236,
maternal,母の，母親らしい,形容詞,,α,2237,
masculine,男性的な,形容詞,,α,2238,
juvenile,青少年の,形容詞,,α,2239,
intelligible,理解できる,形容詞,,α,2240,
dairy,酪農（業）の,形容詞,,α,2241,
stray,（動物などが）家のない，道に迷った,形容詞,,α,2242,
dormant,（火山などが）休止状態の，眠っている,形容詞,,α,2243,
comprehensive,包括的な,形容詞,,α,2244,
edible,食用の,形容詞,,α,2245,
perishable,（食べ物などが）腐りやすい,形容詞,,α,2246,
naive,世間知らずの，愚直な,形容詞,,α,2247,
zealous,熱心な,形容詞,,α,2248,
timid,臆病な,形容詞,,α,2249,
delinquent,非行の,形容詞,,α,2250,
sober,①（酒に）酔っていない ②（人，習慣などが）真面目な,形容詞,,α,2251,
obstinate,頑固な，強情な,形容詞,,α,2252,
solitary,①（人が）孤高の ②ただひとつの,形容詞,,α,2253,
vulgar,①（人，行動が）品がない ②（冗談などが）卑わいな,形容詞,,α,2254,
skeptical,懐疑的な,形容詞,,α,2255,
accustomed,（to ～）（～に）慣れている,形容詞,,α,2256,
obsessed,（with［by］ ～）（～に）取りつかれて，頭が一杯で,形容詞,,α,2257,
preoccupied,（with ～）（～に）夢中になった，（～で）頭がいっぱいで,形容詞,,α,2258,
prone,（be ― to do）（好ましくないことを）～しがちである,形容詞,,α,2259,
apt,（be ― to do）（本来的に）～する傾向がある,形容詞,,α,2260,
empirical,経験［実験］による,形容詞,,α,2261,
susceptible,（to ～）（～の）影響を受けやすい,形容詞,,α,2262,
pivotal,極めて重要な,形容詞,,α,2263,
fabulous,①とても素敵な ②莫大な,形容詞,,α,2264,
splendid,素晴らしい,形容詞,,α,2265,
intriguing,興味深い,形容詞,,α,2266,
ingenious,独創的な,形容詞,,α,2267,
affluent,裕福な,形容詞,,α,2268,
renowned,有名な,形容詞,,α,2269,
eminent,著名な，地位が高い,形容詞,,α,2270,
conspicuous,目立つ,形容詞,,α,2271,
adept,（at ～）（～に）熟練した,形容詞,,α,2272,
proficient,熟達した,形容詞,,α,2273,
immense,莫大な，膨大な,形容詞,,α,2274,
unanimous,満場一致の,形容詞,,α,2275,
reckless,無謀な,形容詞,,α,2276,
futile,無駄な,形容詞,,α,2277,
brutal,残忍な,形容詞,,α,2278,
ominous,不吉な,形容詞,,α,2279,
detrimental,（to ～）（～に）有害な,形容詞,,α,2280,
wicked,邪悪な,形容詞,,α,2281,
cynical,冷笑的な,形容詞,,α,2282,
savage,（とても）容赦ない，どう猛な,形容詞,,α,2283,
arbitrary,独断的な，勝手な,形容詞,,α,2284,
monotonous,単調な,形容詞,,α,2285,
crude,①粗末な，粗野な ②加工されていない,形容詞,,α,2286,
extravagant,法外な，金遣いが荒い,形容詞,,α,2287,
obsolete,廃れた,形容詞,,α,2288,
devoid,（of ～）（～を完全に）欠いている,形容詞,,α,2289,
scarce,乏しい,形容詞,,α,2290,
solemn,①（場所，祝祭が）厳粛な，（音楽が）荘厳な ②（態度が）真面目な,形容詞,,α,2291,
rigid,①硬い ②（規則・行為・人などが）厳格な,形容詞,,α,2292,
robust,がっしりした，（経済が）活発な,形容詞,,α,2293,
tangible,触れられる，明確な,形容詞,,α,2294,
superficial,表面的な,形容詞,,α,2295,
spatial,空間の,形容詞,,α,2296,
hollow,①空洞の ②（物の表面が）くぼんだ ③うわべだけの,形容詞,,α,2297,
homogeneous,均質の，同種の,形容詞,,α,2298,
feasible,（計画・方法などが）実現［実行］可能な,形容詞,,α,2299,
viable,（計画などが）実行可能な,形容詞,,α,2300,
